"ORIGIN","DATE","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","MKT_UNIQUE_CARRIER","ORIGIN_STATE_ABR","DEST","DEST_STATE_ABR","DEP_DEL15","DISTANCE","Rain","Windy","Snowday"
"ORD","2021-01-02",1,1,2,6,"AA","IL","MSP","MN",0,334,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","FNT","MI",0,223,0,0,0
"ORD","2021-01-02",1,1,2,6,"NK","IL","TPA","FL",0,1011,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","DCA","VA",0,612,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","SDF","KY",0,286,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","CHA","TN",0,500,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","IAH","TX",1,925,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","ATL","GA",0,606,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","RDU","NC",0,646,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","CLE","OH",0,315,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","CLT","NC",0,599,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","TVC","MI",0,224,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","DFW","TX",0,801,0,0,0
"ORD","2021-01-02",1,1,2,6,"DL","IL","ATL","GA",0,606,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","ICT","KS",1,588,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","ELP","TX",0,1236,0,0,0
"ORD","2021-01-02",1,1,2,6,"DL","IL","DTW","MI",0,235,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","MEM","TN",0,491,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","OGG","HI",0,4184,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","ECP","FL",0,809,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","TVC","MI",0,224,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","SCE","PA",0,528,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","ORF","VA",0,717,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","BWI","MD",0,621,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","RDU","NC",0,646,0,0,0
"ORD","2021-01-02",1,1,2,6,"NK","IL","FLL","FL",0,1182,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","PHL","PA",0,678,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","XNA","AR",0,522,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","ATW","WI",0,161,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","TOL","OH",1,213,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","MCI","MO",0,403,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","ABE","PA",0,654,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","IND","IN",0,177,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","CID","IA",0,196,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","AZO","MI",0,122,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","CMI","IL",0,135,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","MKE","WI",0,67,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","DCA","VA",0,612,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","FAR","ND",1,557,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","PHX","AZ",0,1440,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","MEM","TN",0,491,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","MIA","FL",1,1197,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","BNA","TN",0,409,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","SLN","KS",0,559,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","CVG","KY",0,264,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","BWI","MD",0,621,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","CID","IA",0,196,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","TVC","MI",1,224,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","CVG","KY",0,264,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","ASE","CO",0,1013,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","ROC","NY",0,528,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","MSN","WI",0,109,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","MSN","WI",0,109,0,0,0
"ORD","2021-01-02",1,1,2,6,"NK","IL","FLL","FL",0,1182,0,0,0
"ORD","2021-01-02",1,1,2,6,"DL","IL","MSP","MN",1,334,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","DLH","MN",0,397,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","MSN","WI",0,109,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","SEA","WA",0,1721,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","CLE","OH",1,315,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","SBN","IN",0,84,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","MQT","MI",1,303,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","GRR","MI",0,137,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","MKE","WI",0,67,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","GRB","WI",0,174,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","PHX","AZ",0,1440,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","BZN","MT",1,1186,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","MSP","MN",1,334,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","SLC","UT",0,1250,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","RDU","NC",1,646,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","MSY","LA",0,836,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","OKC","OK",0,693,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","BZN","MT",0,1186,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","AUS","TX",0,977,0,0,0
"ORD","2021-01-02",1,1,2,6,"DL","IL","DTW","MI",0,235,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","RSW","FL",0,1120,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","RIC","VA",0,642,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","FNT","MI",1,223,0,0,0
"ORD","2021-01-02",1,1,2,6,"NK","IL","RSW","FL",0,1120,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","ASE","CO",1,1013,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","RSW","FL",0,1120,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","DTW","MI",0,235,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","LWB","WV",1,489,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","IND","IN",1,177,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","ALO","IA",1,234,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","SAN","CA",0,1723,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","LGA","NY",0,733,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","SBN","IN",0,84,0,0,0
"ORD","2021-01-02",1,1,2,6,"DL","IL","MSP","MN",0,334,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","CMX","MI",0,360,0,0,0
"ORD","2021-01-02",1,1,2,6,"NK","IL","DFW","TX",0,801,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","STT","VI",0,2115,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","PHX","AZ",1,1440,0,0,0
"ORD","2021-01-02",1,1,2,6,"UA","IL","RIC","VA",0,642,0,0,0
"ORD","2021-01-02",1,1,2,6,"F9","IL","SJU","PR",0,2072,0,0,0
"ORD","2021-01-02",1,1,2,6,"NK","IL","IAH","TX",0,925,0,0,0
"ORD","2021-01-02",1,1,2,6,"AA","IL","ATW","WI",0,161,0,0,0
"ORD","2021-01-03",1,1,3,7,"AA","IL","CLT","NC",1,599,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","FAR","ND",0,557,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","BWI","MD",0,621,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","RDU","NC",0,646,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","BDL","CT",0,783,1,0,1
"ORD","2021-01-03",1,1,3,7,"DL","IL","MSP","MN",0,334,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","LAX","CA",0,1744,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","SFO","CA",0,1846,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","SFO","CA",0,1846,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","RSW","FL",0,1120,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","ORF","VA",1,717,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","FSD","SD",0,463,1,0,1
"ORD","2021-01-03",1,1,3,7,"DL","IL","MSP","MN",0,334,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","JAX","FL",0,864,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","SRQ","FL",0,1050,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","COS","CO",0,911,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","ABQ","NM",1,1118,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","LAN","MI",0,179,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","PHX","AZ",0,1440,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","SFO","CA",0,1846,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","PIT","PA",0,413,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","SNA","CA",0,1726,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","AUS","TX",0,977,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","BWI","MD",0,621,1,0,1
"ORD","2021-01-03",1,1,3,7,"F9","IL","SJU","PR",0,2072,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","SUX","IA",0,436,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","PHL","PA",1,678,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","HNL","HI",0,4243,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","CRW","WV",0,416,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","HDN","CO",0,1009,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","PHL","PA",0,678,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","EGE","CO",0,1007,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","ABE","PA",0,654,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","SGF","MO",0,438,1,0,1
"ORD","2021-01-03",1,1,3,7,"AS","IL","SEA","WA",0,1721,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","LIT","AR",0,552,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","MKG","MI",0,119,1,0,1
"ORD","2021-01-03",1,1,3,7,"B6","IL","JFK","NY",1,740,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","PSP","CA",0,1652,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","CLT","NC",0,599,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","GRR","MI",0,137,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","TVC","MI",0,224,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","MDT","PA",0,594,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","MEM","TN",1,491,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","MSP","MN",1,334,1,0,1
"ORD","2021-01-03",1,1,3,7,"NK","IL","DEN","CO",1,888,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","CLT","NC",1,599,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","DCA","VA",0,612,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","MLI","IL",0,139,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","PHX","AZ",0,1440,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","BWI","MD",0,621,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","MDT","PA",0,594,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","LAX","CA",0,1744,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","MSY","LA",0,836,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","LIT","AR",0,552,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","LIT","AR",0,552,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","GRB","WI",0,174,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","MCI","MO",0,403,1,0,1
"ORD","2021-01-03",1,1,3,7,"DL","IL","ATL","GA",0,606,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","DTW","MI",0,235,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","ASE","CO",0,1013,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","DFW","TX",1,801,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","SRQ","FL",0,1050,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","FSD","SD",0,463,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","FLL","FL",0,1182,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","IAH","TX",0,925,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","CMH","OH",1,296,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","SBN","IN",0,84,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","IAD","VA",0,588,1,0,1
"ORD","2021-01-03",1,1,3,7,"DL","IL","ATL","GA",0,606,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","MBS","MI",0,222,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","LAX","CA",0,1744,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","FWA","IN",0,157,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","COS","CO",0,911,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","GRB","WI",0,174,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","PIA","IL",0,130,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","BZN","MT",0,1186,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","SEA","WA",0,1721,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","DEN","CO",0,888,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","ICT","KS",0,588,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","ORF","VA",0,717,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","CAK","OH",0,343,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","CKB","WV",0,444,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","MCO","FL",0,1005,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","DSM","IA",0,299,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","FAR","ND",0,557,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","DFW","TX",0,801,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","DEN","CO",0,888,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","CVG","KY",0,264,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","MSP","MN",1,334,1,0,1
"ORD","2021-01-03",1,1,3,7,"DL","IL","SEA","WA",0,1721,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","HSV","AL",1,510,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","AVL","NC",0,536,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","MLI","IL",0,139,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","RAP","SD",1,780,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","STL","MO",0,258,1,0,1
"ORD","2021-01-03",1,1,3,7,"NK","IL","MCO","FL",0,1005,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","ASE","CO",1,1013,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","RST","MN",0,268,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","GRR","MI",0,137,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","IND","IN",0,177,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","COU","MO",0,315,1,0,1
"ORD","2021-01-03",1,1,3,7,"AS","IL","SEA","WA",1,1721,1,0,1
"ORD","2021-01-03",1,1,3,7,"AA","IL","BOS","MA",0,867,1,0,1
"ORD","2021-01-03",1,1,3,7,"UA","IL","GSP","SC",0,577,1,0,1
"ORD","2021-01-03",1,1,3,7,"NK","IL","LAX","CA",0,1744,1,0,1
"ORD","2021-01-04",1,1,4,1,"AA","IL","BHM","AL",0,583,0,0,0
"ORD","2021-01-04",1,1,4,1,"NK","IL","MSY","LA",0,836,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","SFO","CA",0,1846,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","STL","MO",0,258,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","MCO","FL",1,1005,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","TPA","FL",1,1011,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","PHL","PA",0,678,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","EWR","NJ",0,719,0,0,0
"ORD","2021-01-04",1,1,4,1,"NK","IL","FLL","FL",0,1182,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","CVG","KY",0,264,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","MIA","FL",1,1197,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","FWA","IN",0,157,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","MCO","FL",1,1005,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","FSD","SD",0,463,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","CAK","OH",0,343,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","BUF","NY",0,473,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","FNT","MI",0,223,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","PDX","OR",0,1739,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","CVG","KY",0,264,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","AVP","PA",1,632,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","EYW","FL",0,1251,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","LAX","CA",1,1744,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","DLH","MN",0,397,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","LGA","NY",0,733,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","LAX","CA",0,1744,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","SJU","PR",0,2072,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","TPA","FL",0,1011,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","TUL","OK",0,585,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","LGA","NY",0,733,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","ATW","WI",0,161,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","OKC","OK",0,693,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","DCA","VA",0,612,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","SLC","UT",0,1250,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","CLE","OH",0,315,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","DFW","TX",1,801,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","PWM","ME",0,900,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","LAX","CA",0,1744,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","MDT","PA",0,594,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","BWI","MD",0,621,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","CID","IA",0,196,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","MKE","WI",0,67,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","SFO","CA",0,1846,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","TYS","TN",0,475,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","PHX","AZ",0,1440,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","FWA","IN",0,157,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","ALB","NY",0,723,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","SAN","CA",1,1723,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","LSE","WI",0,215,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","EGE","CO",1,1007,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","BOS","MA",0,867,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","CAK","OH",0,343,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","PVD","RI",0,849,0,0,0
"ORD","2021-01-04",1,1,4,1,"DL","IL","JFK","NY",0,740,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","SBN","IN",0,84,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","STL","MO",0,258,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","COS","CO",1,911,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","LNK","NE",0,466,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","OMA","NE",0,416,0,0,0
"ORD","2021-01-04",1,1,4,1,"DL","IL","MSP","MN",0,334,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","IND","IN",0,177,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","CMX","MI",0,360,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","SAN","CA",0,1723,0,0,0
"ORD","2021-01-04",1,1,4,1,"DL","IL","LGA","NY",0,733,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","DEC","IL",0,156,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","OGG","HI",1,4184,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","CAE","SC",1,666,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","RSW","FL",0,1120,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","CWA","WI",0,213,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","ORF","VA",0,717,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","BMI","IL",1,116,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","LIT","AR",1,552,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","CLT","NC",0,599,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","PBI","FL",0,1143,0,0,0
"ORD","2021-01-04",1,1,4,1,"DL","IL","JFK","NY",0,740,0,0,0
"ORD","2021-01-04",1,1,4,1,"B6","IL","JFK","NY",0,740,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","MIA","FL",0,1197,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","PBI","FL",1,1143,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","BOI","ID",0,1437,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","TVC","MI",0,224,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","FNT","MI",0,223,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","IND","IN",0,177,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","CHS","SC",0,760,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","MSY","LA",0,836,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","BNA","TN",0,409,0,0,0
"ORD","2021-01-04",1,1,4,1,"AS","IL","SFO","CA",0,1846,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","PIT","PA",0,413,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","BUF","NY",0,473,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","PHL","PA",0,678,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","AUS","TX",0,977,0,0,0
"ORD","2021-01-04",1,1,4,1,"AS","IL","SEA","WA",0,1721,0,0,0
"ORD","2021-01-04",1,1,4,1,"DL","IL","ATL","GA",0,606,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","OKC","OK",0,693,0,0,0
"ORD","2021-01-04",1,1,4,1,"DL","IL","DTW","MI",0,235,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","DTW","MI",0,235,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","DEN","CO",0,888,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","PIT","PA",0,413,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","DSM","IA",0,299,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","SRQ","FL",0,1050,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","BOS","MA",0,867,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","LAS","NV",0,1514,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","SLC","UT",0,1250,0,0,0
"ORD","2021-01-04",1,1,4,1,"AA","IL","SAN","CA",0,1723,0,0,0
"ORD","2021-01-04",1,1,4,1,"UA","IL","MIA","FL",0,1197,0,0,0
"ORD","2021-01-05",1,1,5,2,"AA","IL","AUS","TX",1,977,0,0,0
"ORD","2021-01-05",1,1,5,2,"UA","IL","AUS","TX",0,977,0,0,0
"ORD","2021-01-05",1,1,5,2,"UA","IL","RIC","VA",0,642,0,0,0
"ORD","2021-01-05",1,1,5,2,"UA","IL","ATL","GA",0,606,0,0,0
"ORD","2021-01-05",1,1,5,2,"AA","IL","DAY","OH",0,240,0,0,0
"ORD","2021-01-05",1,1,5,2,"UA","IL","MLI","IL",1,139,0,0,0
"ORD","2021-01-05",1,1,5,2,"UA","IL","PBI","FL",0,1143,0,0,0
"ORD","2021-01-05",1,1,5,2,"UA","IL","MSN","WI",0,109,0,0,0
